time_utc,p10,p50,p90
2026-08-17 22:00:00+00:00,147.66,166.72,189.73
2026-08-17 23:00:00+00:00,144.48,162.85,185.75
2026-08-18 00:00:00+00:00,136.77,154.75,177.40
2026-08-18 01:00:00+00:00,132.90,150.61,171.37
2026-08-18 02:00:00+00:00,132.49,149.87,171.44
2026-08-18 03:00:00+00:00,135.06,154.28,176.67
2026-08-18 04:00:00+00:00,148.00,177.41,219.80
2026-08-18 05:00:00+00:00,155.31,193.97,257.90
2026-08-18 06:00:00+00:00,127.30,157.19,203.58
2026-08-18 07:00:00+00:00,113.56,135.50,171.12
2026-08-18 08:00:00+00:00,83.67,106.54,130.15
2026-08-18 09:00:00+00:00,68.03,94.08,115.85
2026-08-18 10:00:00+00:00,67.38,91.70,111.39
2026-08-18 11:00:00+00:00,71.52,94.39,114.64
2026-08-18 12:00:00+00:00,84.65,104.05,125.14
2026-08-18 13:00:00+00:00,94.71,115.11,140.18
2026-08-18 14:00:00+00:00,112.96,137.96,172.18
2026-08-18 15:00:00+00:00,136.88,173.03,226.13
2026-08-18 16:00:00+00:00,165.94,215.10,295.75
2026-08-18 17:00:00+00:00,174.33,223.31,310.73
2026-08-18 18:00:00+00:00,168.25,213.73,292.16
2026-08-18 19:00:00+00:00,156.71,189.44,237.17
2026-08-18 20:00:00+00:00,149.39,175.71,209.44
2026-08-18 21:00:00+00:00,134.80,156.41,183.53
