time_utc,p10,p50,p90
2026-07-26 22:00:00+00:00,122.22,135.43,150.92
2026-07-26 23:00:00+00:00,114.39,127.52,142.24
2026-07-27 00:00:00+00:00,110.68,123.60,137.22
2026-07-27 01:00:00+00:00,108.33,121.00,135.14
2026-07-27 02:00:00+00:00,111.23,124.00,138.78
2026-07-27 03:00:00+00:00,113.95,128.70,144.19
2026-07-27 04:00:00+00:00,120.55,140.29,167.77
2026-07-27 05:00:00+00:00,126.58,150.43,184.99
2026-07-27 06:00:00+00:00,103.31,122.87,148.70
2026-07-27 07:00:00+00:00,78.72,100.20,121.67
2026-07-27 08:00:00+00:00,51.10,79.82,103.94
2026-07-27 09:00:00+00:00,27.25,66.81,94.04
2026-07-27 10:00:00+00:00,27.90,63.75,89.77
2026-07-27 11:00:00+00:00,31.81,66.74,91.90
2026-07-27 12:00:00+00:00,41.05,73.24,99.19
2026-07-27 13:00:00+00:00,62.04,87.66,110.40
2026-07-27 14:00:00+00:00,78.59,102.09,123.84
2026-07-27 15:00:00+00:00,116.32,141.58,176.82
2026-07-27 16:00:00+00:00,156.27,200.89,267.96
2026-07-27 17:00:00+00:00,191.94,254.98,371.11
2026-07-27 18:00:00+00:00,175.07,225.81,317.78
2026-07-27 19:00:00+00:00,152.01,183.37,230.28
2026-07-27 20:00:00+00:00,151.42,179.72,216.49
2026-07-27 21:00:00+00:00,133.73,154.85,181.87
