time_utc,p10,p50,p90
2026-09-09 22:00:00+00:00,132.94,147.35,164.36
2026-09-09 23:00:00+00:00,123.60,137.82,153.31
2026-09-10 00:00:00+00:00,117.51,132.32,148.42
2026-09-10 01:00:00+00:00,114.54,129.67,144.99
2026-09-10 02:00:00+00:00,117.36,132.29,148.24
2026-09-10 03:00:00+00:00,120.95,137.13,155.18
2026-09-10 04:00:00+00:00,140.34,165.08,198.89
2026-09-10 05:00:00+00:00,140.84,169.22,213.00
2026-09-10 06:00:00+00:00,102.28,124.25,152.01
2026-09-10 07:00:00+00:00,79.94,103.61,127.63
2026-09-10 08:00:00+00:00,57.73,87.84,112.73
2026-09-10 09:00:00+00:00,31.18,69.34,96.61
2026-09-10 10:00:00+00:00,13.84,57.57,87.65
2026-09-10 11:00:00+00:00,17.89,60.14,90.53
2026-09-10 12:00:00+00:00,50.71,79.86,105.99
2026-09-10 13:00:00+00:00,75.58,100.38,124.36
2026-09-10 14:00:00+00:00,100.99,124.85,154.01
2026-09-10 15:00:00+00:00,143.49,180.87,233.06
2026-09-10 16:00:00+00:00,193.45,260.18,369.05
2026-09-10 17:00:00+00:00,230.62,310.46,457.02
2026-09-10 18:00:00+00:00,214.71,281.09,396.41
2026-09-10 19:00:00+00:00,165.87,201.81,255.62
2026-09-10 20:00:00+00:00,150.58,176.28,208.19
2026-09-10 21:00:00+00:00,137.63,158.71,185.71
