time_utc,p10,p50,p90
2026-08-15 22:00:00+00:00,13062.7,13746.4,13910.1
2026-08-15 23:00:00+00:00,12383.0,13160.4,13198.0
2026-08-16 00:00:00+00:00,11977.9,12764.3,12724.5
2026-08-16 01:00:00+00:00,11724.2,12539.2,12494.6
2026-08-16 02:00:00+00:00,11535.8,12379.0,12351.7
2026-08-16 03:00:00+00:00,11482.5,12048.7,12112.3
2026-08-16 04:00:00+00:00,12086.8,12369.6,12528.8
2026-08-16 05:00:00+00:00,12928.5,13046.7,13269.2
2026-08-16 06:00:00+00:00,13488.8,13587.4,13999.6
2026-08-16 07:00:00+00:00,13988.8,14058.8,14598.5
2026-08-16 08:00:00+00:00,14391.6,14736.6,14851.6
2026-08-16 09:00:00+00:00,14791.3,14987.6,15895.9
2026-08-16 10:00:00+00:00,15059.7,15040.4,16042.8
2026-08-16 11:00:00+00:00,14956.1,15043.5,15525.0
2026-08-16 12:00:00+00:00,14987.6,14908.9,15535.1
2026-08-16 13:00:00+00:00,14980.3,14884.6,15297.8
2026-08-16 14:00:00+00:00,14884.4,15107.2,15268.4
2026-08-16 15:00:00+00:00,15645.0,15899.0,15905.6
2026-08-16 16:00:00+00:00,16148.9,16391.2,16427.8
2026-08-16 17:00:00+00:00,16183.6,16312.3,16443.9
2026-08-16 18:00:00+00:00,16219.7,16237.2,16477.3
2026-08-16 19:00:00+00:00,15851.5,15786.5,16353.6
2026-08-16 20:00:00+00:00,15015.4,14888.0,15433.7
2026-08-16 21:00:00+00:00,13897.9,13802.3,14295.3
