time_utc,p10,p50,p90
2026-08-19 22:00:00+00:00,160.45,180.79,206.40
2026-08-19 23:00:00+00:00,150.23,170.23,194.68
2026-08-20 00:00:00+00:00,141.77,161.25,185.17
2026-08-20 01:00:00+00:00,138.07,157.26,179.72
2026-08-20 02:00:00+00:00,139.87,159.03,182.89
2026-08-20 03:00:00+00:00,141.62,163.20,188.57
2026-08-20 04:00:00+00:00,146.69,175.37,216.14
2026-08-20 05:00:00+00:00,143.73,174.64,223.82
2026-08-20 06:00:00+00:00,120.22,146.44,184.81
2026-08-20 07:00:00+00:00,103.80,124.03,153.37
2026-08-20 08:00:00+00:00,82.46,105.37,128.94
2026-08-20 09:00:00+00:00,65.21,92.94,115.62
2026-08-20 10:00:00+00:00,61.30,87.80,108.85
2026-08-20 11:00:00+00:00,66.22,91.49,113.30
2026-08-20 12:00:00+00:00,77.08,98.50,119.93
2026-08-20 13:00:00+00:00,90.86,111.26,134.12
2026-08-20 14:00:00+00:00,106.39,129.94,159.11
2026-08-20 15:00:00+00:00,120.32,147.46,183.96
2026-08-20 16:00:00+00:00,136.44,167.31,216.77
2026-08-20 17:00:00+00:00,150.33,185.92,247.18
2026-08-20 18:00:00+00:00,157.59,196.78,263.03
2026-08-20 19:00:00+00:00,159.29,192.20,241.20
2026-08-20 20:00:00+00:00,137.64,159.70,186.96
2026-08-20 21:00:00+00:00,134.60,155.55,182.17
