time_utc,p10,p50,p90
2026-09-10 22:00:00+00:00,136.64,163.58,180.37
2026-09-10 23:00:00+00:00,132.77,161.55,173.00
2026-09-11 00:00:00+00:00,125.74,152.26,171.37
2026-09-11 01:00:00+00:00,125.12,149.66,162.37
2026-09-11 02:00:00+00:00,126.65,151.98,162.04
2026-09-11 03:00:00+00:00,126.67,150.55,160.85
2026-09-11 04:00:00+00:00,145.94,171.59,184.47
2026-09-11 05:00:00+00:00,155.90,195.65,205.71
2026-09-11 06:00:00+00:00,125.97,156.02,166.64
2026-09-11 07:00:00+00:00,73.07,108.61,139.96
2026-09-11 08:00:00+00:00,47.64,85.50,107.91
2026-09-11 09:00:00+00:00,46.85,71.70,98.86
2026-09-11 10:00:00+00:00,31.28,57.05,92.10
2026-09-11 11:00:00+00:00,36.34,57.97,93.17
2026-09-11 12:00:00+00:00,34.36,62.66,101.54
2026-09-11 13:00:00+00:00,39.38,97.45,119.42
2026-09-11 14:00:00+00:00,85.16,123.09,156.66
2026-09-11 15:00:00+00:00,138.11,170.33,180.39
2026-09-11 16:00:00+00:00,168.33,229.48,268.65
2026-09-11 17:00:00+00:00,185.95,293.63,361.32
2026-09-11 18:00:00+00:00,185.00,279.32,367.60
2026-09-11 19:00:00+00:00,170.31,216.17,263.10
2026-09-11 20:00:00+00:00,158.60,198.07,223.74
2026-09-11 21:00:00+00:00,133.36,173.40,183.46
