time_utc,p10,p50,p90
2026-09-26 22:00:00+00:00,13282.7,13463.6,13443.5
2026-09-26 23:00:00+00:00,12583.2,12966.2,12953.3
2026-09-27 00:00:00+00:00,12248.4,12486.7,12523.3
2026-09-27 01:00:00+00:00,12091.2,12331.9,12390.0
2026-09-27 02:00:00+00:00,12189.0,12324.2,12371.4
2026-09-27 03:00:00+00:00,12208.0,12564.9,12544.9
2026-09-27 04:00:00+00:00,12446.7,12798.0,12755.0
2026-09-27 05:00:00+00:00,13132.1,13326.4,13311.8
2026-09-27 06:00:00+00:00,13915.8,13993.2,14045.5
2026-09-27 07:00:00+00:00,14416.6,14987.3,15086.5
2026-09-27 08:00:00+00:00,14993.6,15321.3,15411.8
2026-09-27 09:00:00+00:00,14961.9,15989.5,16180.4
2026-09-27 10:00:00+00:00,15408.1,15964.0,16109.6
2026-09-27 11:00:00+00:00,15710.3,15699.2,16033.7
2026-09-27 12:00:00+00:00,15632.9,15623.9,15893.8
2026-09-27 13:00:00+00:00,15545.5,16022.5,15938.5
2026-09-27 14:00:00+00:00,15633.1,16125.9,16111.0
2026-09-27 15:00:00+00:00,16033.0,16110.6,16501.0
2026-09-27 16:00:00+00:00,16333.3,16487.5,16613.3
2026-09-27 17:00:00+00:00,16634.6,17172.4,17378.8
2026-09-27 18:00:00+00:00,16796.1,16819.6,17092.7
2026-09-27 19:00:00+00:00,15912.8,15861.4,16090.4
2026-09-27 20:00:00+00:00,15014.1,14980.0,15289.1
2026-09-27 21:00:00+00:00,14010.5,13967.3,14245.2
