time_utc,p10,p50,p90
2026-08-18 22:00:00+00:00,134.82,150.07,188.46
2026-08-18 23:00:00+00:00,130.64,150.19,180.74
2026-08-19 00:00:00+00:00,127.71,144.16,167.41
2026-08-19 01:00:00+00:00,125.84,144.00,165.95
2026-08-19 02:00:00+00:00,125.02,143.43,165.63
2026-08-19 03:00:00+00:00,126.27,141.21,175.49
2026-08-19 04:00:00+00:00,126.03,144.85,175.50
2026-08-19 05:00:00+00:00,126.03,144.47,174.88
2026-08-19 06:00:00+00:00,121.40,141.78,177.51
2026-08-19 07:00:00+00:00,96.96,134.62,159.48
2026-08-19 08:00:00+00:00,68.27,119.55,158.54
2026-08-19 09:00:00+00:00,57.65,109.00,141.30
2026-08-19 10:00:00+00:00,47.40,109.30,137.06
2026-08-19 11:00:00+00:00,43.67,99.09,126.94
2026-08-19 12:00:00+00:00,43.29,92.88,127.36
2026-08-19 13:00:00+00:00,49.84,105.60,139.32
2026-08-19 14:00:00+00:00,85.12,130.30,147.70
2026-08-19 15:00:00+00:00,114.58,134.54,157.92
2026-08-19 16:00:00+00:00,131.54,164.12,213.06
2026-08-19 17:00:00+00:00,159.31,210.12,260.32
2026-08-19 18:00:00+00:00,164.76,224.32,277.24
2026-08-19 19:00:00+00:00,157.64,211.43,244.76
2026-08-19 20:00:00+00:00,150.35,176.59,230.19
2026-08-19 21:00:00+00:00,137.02,161.20,200.14
