time_utc,p10,p50,p90
2026-09-16 22:00:00+00:00,156.25,175.30,197.95
2026-09-16 23:00:00+00:00,145.60,164.15,185.19
2026-09-17 00:00:00+00:00,136.61,155.02,176.39
2026-09-17 01:00:00+00:00,134.66,152.64,173.10
2026-09-17 02:00:00+00:00,136.83,155.66,176.93
2026-09-17 03:00:00+00:00,141.20,162.06,184.76
2026-09-17 04:00:00+00:00,161.86,195.56,240.46
2026-09-17 05:00:00+00:00,166.42,205.72,269.20
2026-09-17 06:00:00+00:00,126.94,152.35,191.02
2026-09-17 07:00:00+00:00,103.82,125.45,154.78
2026-09-17 08:00:00+00:00,84.65,107.82,131.87
2026-09-17 09:00:00+00:00,66.56,93.39,115.74
2026-09-17 10:00:00+00:00,57.14,86.25,109.16
2026-09-17 11:00:00+00:00,62.33,90.67,113.47
2026-09-17 12:00:00+00:00,76.06,98.84,121.30
2026-09-17 13:00:00+00:00,94.01,115.62,141.18
2026-09-17 14:00:00+00:00,110.20,136.54,173.03
2026-09-17 15:00:00+00:00,162.35,207.82,272.32
2026-09-17 16:00:00+00:00,190.84,251.97,352.50
2026-09-17 17:00:00+00:00,217.08,284.18,419.51
2026-09-17 18:00:00+00:00,214.24,276.20,392.27
2026-09-17 19:00:00+00:00,189.21,234.01,300.36
2026-09-17 20:00:00+00:00,171.53,204.09,246.68
2026-09-17 21:00:00+00:00,156.67,185.18,220.28
