time_utc,p10,p50,p90
2026-08-19 22:00:00+00:00,136.71,162.15,188.12
2026-08-19 23:00:00+00:00,135.24,159.77,181.75
2026-08-20 00:00:00+00:00,132.00,152.95,170.81
2026-08-20 01:00:00+00:00,131.48,150.84,165.65
2026-08-20 02:00:00+00:00,132.92,152.04,165.92
2026-08-20 03:00:00+00:00,133.38,151.41,168.80
2026-08-20 04:00:00+00:00,140.02,170.47,184.85
2026-08-20 05:00:00+00:00,134.64,167.33,209.48
2026-08-20 06:00:00+00:00,121.07,154.86,167.33
2026-08-20 07:00:00+00:00,108.62,132.65,155.50
2026-08-20 08:00:00+00:00,87.68,130.94,151.53
2026-08-20 09:00:00+00:00,79.43,133.45,148.59
2026-08-20 10:00:00+00:00,74.33,132.78,146.67
2026-08-20 11:00:00+00:00,77.42,127.82,143.31
2026-08-20 12:00:00+00:00,96.85,131.82,143.22
2026-08-20 13:00:00+00:00,103.99,138.67,152.14
2026-08-20 14:00:00+00:00,120.08,156.58,166.64
2026-08-20 15:00:00+00:00,134.41,171.25,188.65
2026-08-20 16:00:00+00:00,144.35,189.81,225.23
2026-08-20 17:00:00+00:00,150.47,199.33,243.18
2026-08-20 18:00:00+00:00,150.97,196.57,235.01
2026-08-20 19:00:00+00:00,146.72,183.97,207.46
2026-08-20 20:00:00+00:00,138.42,164.02,193.54
2026-08-20 21:00:00+00:00,129.13,158.26,179.23
