time_utc,p10,p50,p90
2026-09-10 22:00:00+00:00,149.63,167.56,188.96
2026-09-10 23:00:00+00:00,141.12,158.70,178.86
2026-09-11 00:00:00+00:00,130.71,148.06,168.19
2026-09-11 01:00:00+00:00,129.68,147.43,166.89
2026-09-11 02:00:00+00:00,131.75,149.38,169.16
2026-09-11 03:00:00+00:00,131.08,149.40,170.80
2026-09-11 04:00:00+00:00,154.85,184.79,227.62
2026-09-11 05:00:00+00:00,156.21,192.19,249.31
2026-09-11 06:00:00+00:00,108.35,130.93,161.78
2026-09-11 07:00:00+00:00,85.69,108.29,132.73
2026-09-11 08:00:00+00:00,67.28,94.33,118.42
2026-09-11 09:00:00+00:00,34.18,72.03,99.10
2026-09-11 10:00:00+00:00,15.93,59.04,91.47
2026-09-11 11:00:00+00:00,0.60,48.73,83.42
2026-09-11 12:00:00+00:00,16.33,56.49,89.84
2026-09-11 13:00:00+00:00,40.14,75.97,105.63
2026-09-11 14:00:00+00:00,75.56,103.67,128.56
2026-09-11 15:00:00+00:00,127.59,156.50,194.84
2026-09-11 16:00:00+00:00,179.20,236.94,329.81
2026-09-11 17:00:00+00:00,234.56,315.73,473.60
2026-09-11 18:00:00+00:00,248.61,333.00,488.69
2026-09-11 19:00:00+00:00,188.76,235.22,304.79
2026-09-11 20:00:00+00:00,167.56,199.82,240.48
2026-09-11 21:00:00+00:00,154.50,181.37,216.55
