time_utc,p10,p50,p90
2026-08-29 22:00:00+00:00,12822.6,12965.5,13758.4
2026-08-29 23:00:00+00:00,12249.6,12215.2,13154.5
2026-08-30 00:00:00+00:00,11995.8,11921.6,12697.8
2026-08-30 01:00:00+00:00,11835.9,11786.5,12494.6
2026-08-30 02:00:00+00:00,11773.7,11723.1,12351.7
2026-08-30 03:00:00+00:00,11621.7,11550.6,12112.3
2026-08-30 04:00:00+00:00,11984.4,11862.5,12437.6
2026-08-30 05:00:00+00:00,12634.9,12535.3,13205.8
2026-08-30 06:00:00+00:00,13109.9,13027.7,13922.1
2026-08-30 07:00:00+00:00,13721.6,14032.3,14477.4
2026-08-30 08:00:00+00:00,14088.3,14602.2,14696.3
2026-08-30 09:00:00+00:00,14384.7,14903.7,14962.5
2026-08-30 10:00:00+00:00,14676.3,15146.9,15292.2
2026-08-30 11:00:00+00:00,14902.4,15094.8,15512.8
2026-08-30 12:00:00+00:00,14925.7,14964.9,15394.5
2026-08-30 13:00:00+00:00,14723.2,14654.1,15149.5
2026-08-30 14:00:00+00:00,14479.5,14210.5,15326.3
2026-08-30 15:00:00+00:00,15132.1,15009.7,15810.1
2026-08-30 16:00:00+00:00,15582.4,15557.4,16353.9
2026-08-30 17:00:00+00:00,15739.0,15714.6,16443.9
2026-08-30 18:00:00+00:00,16039.2,16016.5,16463.4
2026-08-30 19:00:00+00:00,15515.2,15460.5,16212.3
2026-08-30 20:00:00+00:00,14663.6,14593.0,15273.9
2026-08-30 21:00:00+00:00,13758.6,13739.8,14077.5
