time_utc,p10,p50,p90
2026-07-26 22:00:00+00:00,13047.9,13470.0,14741.4
2026-07-26 23:00:00+00:00,12617.9,12901.6,14143.1
2026-07-27 00:00:00+00:00,12295.6,12644.0,13829.8
2026-07-27 01:00:00+00:00,12292.3,12624.1,13779.2
2026-07-27 02:00:00+00:00,12372.3,12700.8,13889.9
2026-07-27 03:00:00+00:00,13269.6,13472.5,15042.6
2026-07-27 04:00:00+00:00,15841.8,15799.3,18035.6
2026-07-27 05:00:00+00:00,17365.4,17428.2,19968.8
2026-07-27 06:00:00+00:00,17902.1,17880.6,20925.7
2026-07-27 07:00:00+00:00,18035.5,18278.8,20862.2
2026-07-27 08:00:00+00:00,18365.9,18554.3,20546.2
2026-07-27 09:00:00+00:00,18760.8,18800.5,20889.7
2026-07-27 10:00:00+00:00,18898.7,19195.7,21099.3
2026-07-27 11:00:00+00:00,18361.1,18782.7,20857.8
2026-07-27 12:00:00+00:00,18366.9,18348.2,20647.5
2026-07-27 13:00:00+00:00,18290.2,18124.7,20725.0
2026-07-27 14:00:00+00:00,18539.2,18556.0,21204.3
2026-07-27 15:00:00+00:00,19011.6,18963.8,21406.0
2026-07-27 16:00:00+00:00,19187.0,19107.7,21989.5
2026-07-27 17:00:00+00:00,19309.3,19248.0,21817.6
2026-07-27 18:00:00+00:00,19140.9,19082.7,21181.7
2026-07-27 19:00:00+00:00,18478.4,18391.5,20298.4
2026-07-27 20:00:00+00:00,17177.9,17131.6,18998.5
2026-07-27 21:00:00+00:00,15779.5,15741.3,17477.6
