time_utc,p10,p50,p90
2026-07-23 22:00:00+00:00,118.46,140.04,154.51
2026-07-23 23:00:00+00:00,114.98,135.20,149.61
2026-07-24 00:00:00+00:00,111.82,128.85,143.42
2026-07-24 01:00:00+00:00,111.06,126.73,140.33
2026-07-24 02:00:00+00:00,111.44,129.42,145.66
2026-07-24 03:00:00+00:00,111.65,131.92,151.19
2026-07-24 04:00:00+00:00,121.99,142.80,163.81
2026-07-24 05:00:00+00:00,122.06,143.35,163.17
2026-07-24 06:00:00+00:00,117.12,133.72,163.29
2026-07-24 07:00:00+00:00,88.53,125.11,148.10
2026-07-24 08:00:00+00:00,78.33,109.44,119.50
2026-07-24 09:00:00+00:00,57.97,91.44,106.63
2026-07-24 10:00:00+00:00,54.97,86.72,103.50
2026-07-24 11:00:00+00:00,43.44,86.15,102.17
2026-07-24 12:00:00+00:00,41.22,79.32,103.38
2026-07-24 13:00:00+00:00,44.60,80.53,105.88
2026-07-24 14:00:00+00:00,66.39,98.16,116.45
2026-07-24 15:00:00+00:00,93.45,113.38,140.85
2026-07-24 16:00:00+00:00,118.71,137.25,148.69
2026-07-24 17:00:00+00:00,124.66,149.71,159.77
2026-07-24 18:00:00+00:00,135.68,158.66,174.78
2026-07-24 19:00:00+00:00,131.95,152.54,169.53
2026-07-24 20:00:00+00:00,122.63,141.06,152.61
2026-07-24 21:00:00+00:00,124.36,148.25,162.85
