time_utc,p10,p50,p90
2026-08-24 22:00:00+00:00,130.49,144.68,165.54
2026-08-24 23:00:00+00:00,128.88,147.97,166.87
2026-08-25 00:00:00+00:00,126.86,140.86,160.72
2026-08-25 01:00:00+00:00,126.98,141.44,159.85
2026-08-25 02:00:00+00:00,129.33,144.94,162.75
2026-08-25 03:00:00+00:00,128.25,144.39,161.49
2026-08-25 04:00:00+00:00,137.55,166.93,188.99
2026-08-25 05:00:00+00:00,138.26,171.25,220.69
2026-08-25 06:00:00+00:00,112.76,139.83,171.52
2026-08-25 07:00:00+00:00,103.16,113.22,154.53
2026-08-25 08:00:00+00:00,79.91,109.92,142.15
2026-08-25 09:00:00+00:00,72.83,103.28,124.89
2026-08-25 10:00:00+00:00,51.99,93.64,105.42
2026-08-25 11:00:00+00:00,56.29,93.69,103.76
2026-08-25 12:00:00+00:00,55.87,93.86,103.92
2026-08-25 13:00:00+00:00,77.79,105.40,115.50
2026-08-25 14:00:00+00:00,101.57,116.08,139.44
2026-08-25 15:00:00+00:00,114.56,147.83,168.61
2026-08-25 16:00:00+00:00,147.55,192.96,212.72
2026-08-25 17:00:00+00:00,175.92,246.24,341.21
2026-08-25 18:00:00+00:00,179.77,288.37,422.80
2026-08-25 19:00:00+00:00,170.73,224.28,308.91
2026-08-25 20:00:00+00:00,156.15,185.16,223.84
2026-08-25 21:00:00+00:00,136.50,169.08,190.36
