time_utc,p10,p50,p90
2026-09-22 22:00:00+00:00,118.93,131.40,145.57
2026-09-22 23:00:00+00:00,115.18,128.64,142.35
2026-09-23 00:00:00+00:00,107.93,122.89,137.35
2026-09-23 01:00:00+00:00,107.59,122.74,137.02
2026-09-23 02:00:00+00:00,107.02,121.90,136.26
2026-09-23 03:00:00+00:00,114.60,130.13,145.94
2026-09-23 04:00:00+00:00,142.23,165.17,195.40
2026-09-23 05:00:00+00:00,165.16,203.17,266.36
2026-09-23 06:00:00+00:00,133.56,160.82,201.04
2026-09-23 07:00:00+00:00,98.94,120.28,148.23
2026-09-23 08:00:00+00:00,82.20,106.81,131.89
2026-09-23 09:00:00+00:00,64.75,92.27,115.22
2026-09-23 10:00:00+00:00,52.10,83.00,107.21
2026-09-23 11:00:00+00:00,46.08,79.29,105.27
2026-09-23 12:00:00+00:00,54.96,84.01,110.36
2026-09-23 13:00:00+00:00,69.46,96.93,123.11
2026-09-23 14:00:00+00:00,86.67,113.33,140.70
2026-09-23 15:00:00+00:00,125.49,152.02,186.48
2026-09-23 16:00:00+00:00,151.15,187.38,244.43
2026-09-23 17:00:00+00:00,182.70,226.96,316.83
2026-09-23 18:00:00+00:00,173.06,215.96,293.49
2026-09-23 19:00:00+00:00,140.56,165.54,200.82
2026-09-23 20:00:00+00:00,123.38,140.45,160.76
2026-09-23 21:00:00+00:00,119.00,136.51,156.36
