time_utc,p10,p50,p90
2026-08-21 22:00:00+00:00,14219.1,13856.9,15705.7
2026-08-21 23:00:00+00:00,13360.5,12930.1,14815.9
2026-08-22 00:00:00+00:00,12895.5,12477.9,14385.1
2026-08-22 01:00:00+00:00,12803.1,12336.1,14182.0
2026-08-22 02:00:00+00:00,12609.8,12145.5,14127.0
2026-08-22 03:00:00+00:00,12332.2,11779.3,13977.1
2026-08-22 04:00:00+00:00,12750.4,12089.0,14718.7
2026-08-22 05:00:00+00:00,13685.7,13016.9,15630.9
2026-08-22 06:00:00+00:00,14587.2,13979.1,16471.9
2026-08-22 07:00:00+00:00,15002.3,14462.4,17066.1
2026-08-22 08:00:00+00:00,15253.7,14744.3,17669.6
2026-08-22 09:00:00+00:00,15601.5,15069.8,17225.7
2026-08-22 10:00:00+00:00,15785.0,15470.0,17146.5
2026-08-22 11:00:00+00:00,15801.4,15560.0,17209.6
2026-08-22 12:00:00+00:00,15466.3,15182.8,17414.1
2026-08-22 13:00:00+00:00,15290.1,14974.5,17181.2
2026-08-22 14:00:00+00:00,15391.5,15072.0,17637.2
2026-08-22 15:00:00+00:00,16145.8,15883.4,17894.6
2026-08-22 16:00:00+00:00,16638.5,16401.7,18103.7
2026-08-22 17:00:00+00:00,16437.7,16157.9,17722.8
2026-08-22 18:00:00+00:00,16388.2,16185.1,17673.1
2026-08-22 19:00:00+00:00,15969.5,15705.8,17106.6
2026-08-22 20:00:00+00:00,14921.7,14730.9,15976.5
2026-08-22 21:00:00+00:00,13761.9,13654.1,14776.5
