time_utc,p10,p50,p90
2026-09-11 22:00:00+00:00,14249.6,15392.1,15352.7
2026-09-11 23:00:00+00:00,13364.5,14738.6,14726.1
2026-09-12 00:00:00+00:00,12901.9,14427.9,14411.1
2026-09-12 01:00:00+00:00,12763.8,14213.2,14275.7
2026-09-12 02:00:00+00:00,12570.3,14123.9,14119.3
2026-09-12 03:00:00+00:00,12274.0,14195.7,14119.8
2026-09-12 04:00:00+00:00,12691.0,14813.0,14807.0
2026-09-12 05:00:00+00:00,13580.7,15922.8,15851.5
2026-09-12 06:00:00+00:00,14463.9,16981.4,17015.7
2026-09-12 07:00:00+00:00,14885.4,17801.9,17762.4
2026-09-12 08:00:00+00:00,15293.6,17512.0,17925.4
2026-09-12 09:00:00+00:00,15606.1,17874.5,18140.8
2026-09-12 10:00:00+00:00,15923.5,17055.4,17760.3
2026-09-12 11:00:00+00:00,15928.7,17504.9,17965.3
2026-09-12 12:00:00+00:00,15518.8,17194.4,17679.9
2026-09-12 13:00:00+00:00,15366.1,17370.1,17530.9
2026-09-12 14:00:00+00:00,15316.9,17811.0,17587.4
2026-09-12 15:00:00+00:00,16039.0,17343.6,17339.4
2026-09-12 16:00:00+00:00,16438.2,17373.1,17565.0
2026-09-12 17:00:00+00:00,16211.2,17510.5,17457.1
2026-09-12 18:00:00+00:00,16307.8,17367.3,17337.6
2026-09-12 19:00:00+00:00,15773.0,16471.2,16412.7
2026-09-12 20:00:00+00:00,14738.7,15415.7,15358.7
2026-09-12 21:00:00+00:00,13678.7,14223.8,14212.8
