time_utc,p10,p50,p90
2026-09-13 22:00:00+00:00,148.36,166.14,200.94
2026-09-13 23:00:00+00:00,143.99,157.68,189.61
2026-09-14 00:00:00+00:00,141.44,162.05,185.70
2026-09-14 01:00:00+00:00,140.20,155.47,180.54
2026-09-14 02:00:00+00:00,142.34,158.93,185.25
2026-09-14 03:00:00+00:00,148.73,178.10,223.21
2026-09-14 04:00:00+00:00,158.61,201.73,231.32
2026-09-14 05:00:00+00:00,157.26,208.02,236.24
2026-09-14 06:00:00+00:00,141.60,195.46,224.92
2026-09-14 07:00:00+00:00,125.02,170.94,181.00
2026-09-14 08:00:00+00:00,119.41,141.75,167.06
2026-09-14 09:00:00+00:00,119.25,136.00,162.14
2026-09-14 10:00:00+00:00,120.13,142.78,159.54
2026-09-14 11:00:00+00:00,119.36,144.85,160.15
2026-09-14 12:00:00+00:00,124.82,157.54,167.60
2026-09-14 13:00:00+00:00,135.17,185.99,196.05
2026-09-14 14:00:00+00:00,156.21,219.15,229.21
2026-09-14 15:00:00+00:00,182.04,280.26,336.16
2026-09-14 16:00:00+00:00,195.17,292.37,353.67
2026-09-14 17:00:00+00:00,198.05,312.80,366.74
2026-09-14 18:00:00+00:00,196.48,303.35,361.67
2026-09-14 19:00:00+00:00,189.95,261.58,302.93
2026-09-14 20:00:00+00:00,180.13,230.87,288.21
2026-09-14 21:00:00+00:00,170.68,215.58,259.55
