time_utc,p10,p50,p90
2026-09-04 22:00:00+00:00,93.12,120.02,145.55
2026-09-04 23:00:00+00:00,88.59,114.52,138.51
2026-09-05 00:00:00+00:00,87.31,112.28,130.09
2026-09-05 01:00:00+00:00,87.19,111.68,131.04
2026-09-05 02:00:00+00:00,88.02,113.46,132.69
2026-09-05 03:00:00+00:00,89.13,113.34,142.12
2026-09-05 04:00:00+00:00,98.27,129.65,150.99
2026-09-05 05:00:00+00:00,98.69,134.09,159.71
2026-09-05 06:00:00+00:00,99.47,140.55,162.58
2026-09-05 07:00:00+00:00,105.70,116.01,151.53
2026-09-05 08:00:00+00:00,86.93,97.00,124.24
2026-09-05 09:00:00+00:00,58.63,81.60,106.63
2026-09-05 10:00:00+00:00,52.60,72.32,103.77
2026-09-05 11:00:00+00:00,45.28,79.12,103.64
2026-09-05 12:00:00+00:00,61.34,84.98,104.30
2026-09-05 13:00:00+00:00,71.21,90.90,119.86
2026-09-05 14:00:00+00:00,78.74,100.98,129.26
2026-09-05 15:00:00+00:00,98.80,114.76,145.31
2026-09-05 16:00:00+00:00,105.16,127.85,158.64
2026-09-05 17:00:00+00:00,109.13,135.11,165.56
2026-09-05 18:00:00+00:00,105.33,134.75,170.74
2026-09-05 19:00:00+00:00,97.89,122.82,154.08
2026-09-05 20:00:00+00:00,96.05,124.10,158.07
2026-09-05 21:00:00+00:00,86.07,109.47,153.94
