time_utc,p10,p50,p90
2026-09-24 22:00:00+00:00,15295.2,15342.4,15557.6
2026-09-24 23:00:00+00:00,14596.1,14762.7,15077.1
2026-09-25 00:00:00+00:00,14288.9,14427.1,14686.5
2026-09-25 01:00:00+00:00,14291.9,14384.7,14793.3
2026-09-25 02:00:00+00:00,14623.7,14726.3,15122.0
2026-09-25 03:00:00+00:00,15228.2,15799.2,15963.6
2026-09-25 04:00:00+00:00,17335.5,18055.3,18294.4
2026-09-25 05:00:00+00:00,18769.9,19504.7,19771.3
2026-09-25 06:00:00+00:00,19282.2,20057.2,20271.7
2026-09-25 07:00:00+00:00,19099.4,19674.3,20388.6
2026-09-25 08:00:00+00:00,18574.3,18939.0,20354.8
2026-09-25 09:00:00+00:00,19065.5,19214.0,20658.8
2026-09-25 10:00:00+00:00,19417.6,19430.5,21008.7
2026-09-25 11:00:00+00:00,19325.1,19304.4,20687.7
2026-09-25 12:00:00+00:00,19317.6,19309.2,20606.3
2026-09-25 13:00:00+00:00,19777.9,19857.5,20776.4
2026-09-25 14:00:00+00:00,20119.0,20295.1,20790.4
2026-09-25 15:00:00+00:00,20162.5,20465.2,20566.1
2026-09-25 16:00:00+00:00,19968.8,20233.4,20468.6
2026-09-25 17:00:00+00:00,19835.9,20594.7,20793.5
2026-09-25 18:00:00+00:00,19831.1,20034.5,20500.4
2026-09-25 19:00:00+00:00,18407.4,18503.6,19015.4
2026-09-25 20:00:00+00:00,16961.0,17030.8,17724.0
2026-09-25 21:00:00+00:00,15872.9,15849.5,16428.3
