time_utc,p10,p50,p90
2026-08-01 22:00:00+00:00,125.92,152.11,163.47
2026-08-01 23:00:00+00:00,120.74,145.10,161.32
2026-08-02 00:00:00+00:00,118.77,144.85,160.64
2026-08-02 01:00:00+00:00,119.49,148.16,163.32
2026-08-02 02:00:00+00:00,114.88,140.98,162.26
2026-08-02 03:00:00+00:00,110.49,137.85,159.76
2026-08-02 04:00:00+00:00,102.54,134.22,157.55
2026-08-02 05:00:00+00:00,98.44,121.58,148.61
2026-08-02 06:00:00+00:00,51.82,109.80,144.46
2026-08-02 07:00:00+00:00,26.95,85.60,117.22
2026-08-02 08:00:00+00:00,6.76,55.86,93.53
2026-08-02 09:00:00+00:00,8.12,46.27,89.40
2026-08-02 10:00:00+00:00,8.40,45.39,89.70
2026-08-02 11:00:00+00:00,3.84,40.37,87.42
2026-08-02 12:00:00+00:00,10.13,43.49,94.13
2026-08-02 13:00:00+00:00,20.65,78.35,103.11
2026-08-02 14:00:00+00:00,39.23,89.52,122.98
2026-08-02 15:00:00+00:00,92.10,117.22,139.97
2026-08-02 16:00:00+00:00,122.59,132.65,154.49
2026-08-02 17:00:00+00:00,140.45,150.55,164.99
2026-08-02 18:00:00+00:00,141.40,151.46,166.72
2026-08-02 19:00:00+00:00,140.07,150.13,167.54
2026-08-02 20:00:00+00:00,137.88,152.90,167.08
2026-08-02 21:00:00+00:00,127.23,153.26,165.81
