time_utc,p10,p50,p90
2026-08-12 22:00:00+00:00,138.39,171.55,181.62
2026-08-12 23:00:00+00:00,134.56,161.23,171.29
2026-08-13 00:00:00+00:00,131.97,156.30,169.56
2026-08-13 01:00:00+00:00,129.10,148.04,165.04
2026-08-13 02:00:00+00:00,128.43,148.00,165.94
2026-08-13 03:00:00+00:00,132.34,155.70,175.97
2026-08-13 04:00:00+00:00,146.72,180.10,200.86
2026-08-13 05:00:00+00:00,136.06,166.03,185.91
2026-08-13 06:00:00+00:00,91.66,136.78,172.28
2026-08-13 07:00:00+00:00,66.03,112.18,140.64
2026-08-13 08:00:00+00:00,31.90,84.90,105.79
2026-08-13 09:00:00+00:00,31.00,62.35,85.48
2026-08-13 10:00:00+00:00,22.50,45.61,80.09
2026-08-13 11:00:00+00:00,22.40,41.64,83.67
2026-08-13 12:00:00+00:00,35.16,83.40,97.25
2026-08-13 13:00:00+00:00,58.30,103.51,119.45
2026-08-13 14:00:00+00:00,73.62,114.86,161.61
2026-08-13 15:00:00+00:00,120.45,138.13,200.49
2026-08-13 16:00:00+00:00,152.03,207.81,226.63
2026-08-13 17:00:00+00:00,176.69,293.83,348.79
2026-08-13 18:00:00+00:00,177.52,303.08,358.19
2026-08-13 19:00:00+00:00,171.61,242.07,292.11
2026-08-13 20:00:00+00:00,156.81,189.34,226.36
2026-08-13 21:00:00+00:00,136.24,170.98,193.83
