time_utc,p10,p50,p90
2026-09-12 22:00:00+00:00,158.64,191.41,220.06
2026-09-12 23:00:00+00:00,149.48,185.24,218.56
2026-09-13 00:00:00+00:00,143.53,176.92,196.79
2026-09-13 01:00:00+00:00,142.76,174.67,197.70
2026-09-13 02:00:00+00:00,144.06,175.45,196.21
2026-09-13 03:00:00+00:00,142.62,180.42,195.09
2026-09-13 04:00:00+00:00,147.70,179.78,191.02
2026-09-13 05:00:00+00:00,148.49,184.06,194.12
2026-09-13 06:00:00+00:00,121.69,162.67,183.96
2026-09-13 07:00:00+00:00,57.86,107.63,145.99
2026-09-13 08:00:00+00:00,33.94,73.91,125.28
2026-09-13 09:00:00+00:00,29.67,56.32,109.62
2026-09-13 10:00:00+00:00,28.81,56.44,109.42
2026-09-13 11:00:00+00:00,35.86,61.15,118.42
2026-09-13 12:00:00+00:00,43.65,79.34,129.67
2026-09-13 13:00:00+00:00,51.38,115.50,140.78
2026-09-13 14:00:00+00:00,96.11,138.76,167.94
2026-09-13 15:00:00+00:00,147.10,168.60,189.96
2026-09-13 16:00:00+00:00,176.48,204.95,224.20
2026-09-13 17:00:00+00:00,183.66,218.70,228.77
2026-09-13 18:00:00+00:00,185.37,213.87,227.23
2026-09-13 19:00:00+00:00,178.84,210.41,220.47
2026-09-13 20:00:00+00:00,170.37,194.47,213.45
2026-09-13 21:00:00+00:00,160.80,185.73,205.81
