model,mae,rmse,pinball_p10,pinball_p50,pinball_p90,coverage_80_pct,winkler,spike_mae,spike_cover_pct,n_hours,rmae
lgbm_quantile,17.49099136310171,28.43068341979822,4.511510542046276,8.745495681550855,5.582574114581094,49.634969885015515,100.9408465662737,65.9818056413058,45.8029197080292,43832,0.6438162228857544
lear,19.21647478920821,35.64033123057787,4.256778742906616,9.608237394604105,5.36839155768102,71.33144734440592,96.25170300587637,77.85665712323026,50.59306569343066,43832,0.7073285875646002
price_naive_yesterday,27.167677267749585,42.477877158458604,6.967910927518707,13.583838633874793,6.681433096253878,52.98412118999818,136.49344023772588,74.4330713959854,48.49452554744526,43832,1.0
price_naive_week,32.973011555484575,50.62778384264169,7.0004012650574925,16.486505777742288,6.882453689085597,53.65714546450082,138.82854954143093,89.67860857664235,48.44890510948905,43832,1.2136853375620165
