,lgbm_1095,lear_1095,chronos
2024-12-17,0.36211297290861244,0.34613718624172674,0.29174984084966094
2024-12-18,0.36069351274010786,0.34819860197186026,0.291107885288032
2024-12-19,0.3611612427542248,0.34931828585280006,0.2895204713929751
2024-12-20,0.3612516409427899,0.3495651927344739,0.28918316632273616
2024-12-21,0.3602230029732794,0.3505244447270892,0.28925255229963137
2024-12-22,0.36065915925343006,0.35208853637791926,0.2872523043686505
2024-12-23,0.3598023897257245,0.35277574292098685,0.2874218673532886
2024-12-24,0.3593639179825374,0.35426042577257394,0.28637565624488864
2024-12-25,0.3612724169380966,0.35640520975727985,0.28232237330462345
2024-12-26,0.3611398094853172,0.356467468821046,0.2823927216936368
2024-12-27,0.3611608864948906,0.35664856925562977,0.28219054424947976
2024-12-28,0.3610053337414671,0.3569916178151945,0.2820030484433384
2024-12-29,0.3598194647376284,0.356470787369267,0.28370974789310455
2024-12-30,0.36134718441666913,0.3549682352685695,0.2836845803147614
2024-12-31,0.3610752947760879,0.35252671651469136,0.28639798870922073
2025-01-01,0.36088495802594395,0.3527250944567291,0.2863899475173268
2025-01-02,0.3646023944437715,0.35550100801778467,0.27989659753844387
2025-01-03,0.36500182561429584,0.35415325002021,0.28084492436549413
2025-01-04,0.3641886261747832,0.3544454058990823,0.2813659679261345
2025-01-05,0.36225737224515,0.3567065882006931,0.281036039554157
2025-01-06,0.3620006708255474,0.36315648244070414,0.27484284673374854
2025-01-07,0.36272756793544664,0.36114706314010653,0.2761253689244467
2025-01-08,0.36332083871350124,0.3598813081074543,0.27679785317904454
2025-01-09,0.3603114973135987,0.3588146514439059,0.28087385124249536
2025-01-10,0.35980037408584764,0.35883693016306867,0.28136269575108375
2025-01-11,0.35909212623979797,0.3564205333371956,0.28448734042300633
2025-01-12,0.3592723381835697,0.3541210997161116,0.28660656210031865
2025-01-13,0.35845037171364813,0.3528016199488824,0.2887480083374695
2025-01-14,0.3563433816568697,0.35148409344018444,0.2921725249029459
2025-01-15,0.3550867473817477,0.35045689777600664,0.29445635484224564
2025-01-16,0.3505161220871933,0.35323088473758213,0.2962529931752247
2025-01-17,0.3511817873857627,0.35433818840949666,0.2944800242047405
2025-01-18,0.3517822054264318,0.35462892632569465,0.2935888682478735
2025-01-19,0.3509294856680729,0.35458102981967726,0.2944894845122498
2025-01-20,0.35252675818205836,0.3548369100302458,0.29263633178769577
2025-01-21,0.3537927914917648,0.3548983577028222,0.291308850805413
2025-01-22,0.3527417279074346,0.35487252202037717,0.29238575007218837
2025-01-23,0.3505286640883602,0.3531686399054627,0.2963026960061772
2025-01-24,0.34945474165831214,0.3520661358595347,0.2984791224821531
2025-01-25,0.3485765816583108,0.35315406882373074,0.2982693495179585
2025-01-26,0.3490261684771709,0.3546361501012127,0.2963376814216163
2025-01-27,0.34745018703393576,0.35815627113784737,0.2943935418282168
2025-01-28,0.3461555653092152,0.3565475495867216,0.29729688510406316
2025-01-29,0.34637302580127016,0.3563871711221913,0.2972398030765385
2025-01-30,0.3458065706272794,0.35644082647736897,0.29775260289535155
2025-01-31,0.3449013225336927,0.3560319452753655,0.29906673219094176
2025-02-01,0.3467473004822157,0.35283343288913627,0.300419266628648
2025-02-02,0.34646453382719516,0.35206628787921057,0.30146917829359426
2025-02-03,0.34828441180965314,0.35232979631824035,0.29938579187210645
2025-02-04,0.34541105589699916,0.3560970220920377,0.2984919220109632
2025-02-05,0.345683341921038,0.35471423249670947,0.2996024255822525
2025-02-06,0.3453086845410586,0.3540083366293519,0.3006829788295894
2025-02-07,0.34523463271943333,0.35299851905883717,0.3017668482217295
2025-02-08,0.34565776157539724,0.3510297690314572,0.3033124693931455
2025-02-09,0.34492142311291596,0.34988267842240234,0.30519589846468176
2025-02-10,0.3438771199450652,0.3511481523776775,0.3049747276772574
2025-02-11,0.34295069650455606,0.35274654927172244,0.3043027542237214
2025-02-12,0.3454156363460555,0.35194876873253805,0.30263559492140646
2025-02-13,0.34414808952857084,0.3516819820167596,0.30416992845466956
2025-02-14,0.3442060187501965,0.3533963098022842,0.30239767144751933
2025-02-15,0.34202176349791613,0.35189621776985647,0.3060820187322274
2025-02-16,0.3426570152811786,0.35214412550676993,0.3051988592120515
2025-02-17,0.34192474235294956,0.3529594258657257,0.30511583178132484
2025-02-18,0.3408343278089891,0.35334443723812914,0.3058212349528818
2025-02-19,0.34129186246665005,0.35385254349537165,0.3048555940379782
2025-02-20,0.3401547951074557,0.35282618064426136,0.30701902424828287
2025-02-21,0.3427240806452011,0.3559895645821425,0.3012863547726564
2025-02-22,0.34269733712514683,0.35514301531525805,0.3021596475595952
2025-02-23,0.3406428648343553,0.35537270530808945,0.30398442985755547
2025-02-24,0.34247519359276934,0.3538982830352965,0.303626523371934
2025-02-25,0.34371153781890473,0.3528227875465823,0.30346567463451285
2025-02-26,0.344329232427065,0.3518535573594965,0.3038172102134385
2025-02-27,0.34415698004030537,0.3520849415231626,0.303758078436532
2025-02-28,0.3433127365428661,0.35192823946365487,0.30475902399347904
2025-03-01,0.34056469641285675,0.3535563867440519,0.30587891684309154
2025-03-02,0.3401462456311391,0.35292320614242073,0.30693054822644034
2025-03-03,0.33752457133742186,0.35135630490609104,0.31111912375648715
2025-03-04,0.3351517576193833,0.3546101306604579,0.3102381117201588
2025-03-05,0.33438030680230163,0.3556081531134975,0.31001154008420084
2025-03-06,0.3324444781569612,0.35977861139893086,0.307776910444108
2025-03-07,0.33061612592599715,0.3589401126873696,0.31044376138663327
2025-03-08,0.33179252663425746,0.35925038360697253,0.30895708975876995
2025-03-09,0.3322868444274983,0.35771185666802263,0.31000129890447914
2025-03-10,0.3357301324883505,0.35936776482809385,0.30490210268355566
2025-03-11,0.3368140797416873,0.3597418491477747,0.303444071110538
2025-03-12,0.3376523086655889,0.3622472653149674,0.30010042601944364
2025-03-13,0.33822916319150326,0.36120091847952285,0.3005699183289739
2025-03-14,0.3386520869064455,0.36370932033605863,0.297638592757496
2025-03-15,0.33904874303598137,0.3630941349326355,0.29785712203138326
2025-03-16,0.33938982711860594,0.3651476486131174,0.29546252426827685
2025-03-17,0.3437642298058955,0.3640495122691597,0.2921862579249448
2025-03-18,0.3428703652726298,0.3620103460034744,0.2951192887238958
2025-03-19,0.343483377580708,0.3627499315640837,0.2937666908552084
2025-03-20,0.34390841833083136,0.3614619912449416,0.29462959042422715
2025-03-21,0.344250439190167,0.3601287674288081,0.295620793381025
2025-03-22,0.3445711129264316,0.3605469906693397,0.2948818964042288
2025-03-23,0.34785054915527747,0.3606948753908721,0.29145457545385045
2025-03-24,0.3528633874256584,0.35603237588784753,0.2911042366864942
2025-03-25,0.3533641848085197,0.35655848848558325,0.290077326705897
2025-03-26,0.3541698903070794,0.35683431048377606,0.2889957992091446
2025-03-27,0.35460205454585336,0.3576837621055198,0.28771418334862675
2025-03-28,0.3547272750192062,0.3566593586580368,0.2886133663227571
2025-03-29,0.3528452766719785,0.35966049715072135,0.28749422617730025
2025-03-30,0.3534758025628963,0.3586215576954411,0.2879026397416627
2025-03-31,0.3529553854246669,0.3583650688458758,0.2886795457294574
2025-04-01,0.3551423740546152,0.3607465971152651,0.2841110288301196
2025-04-02,0.3564604183775007,0.3644416383954625,0.27909794322703685
2025-04-03,0.35825332026391493,0.36710196122976013,0.274644718506325
2025-04-04,0.3601937765410231,0.3669358911694646,0.27287033228951235
2025-04-05,0.3608395919143004,0.3676780309268042,0.27148237715889545
2025-04-06,0.3608316983396688,0.36911310601579833,0.2700551956445328
2025-04-07,0.3619009426522946,0.36932900047780914,0.2687700568698962
2025-04-08,0.3624897469019204,0.3715791980044825,0.26593105509359705
2025-04-09,0.36256586728324824,0.37143902995405725,0.2659951027626945
2025-04-10,0.3635040379727399,0.3723489631941659,0.2641469988330944
2025-04-11,0.3641711895749057,0.3717985656389829,0.26403024478611153
2025-04-12,0.36583379319844583,0.3711486567071204,0.2630175500944337
2025-04-13,0.36464551475157353,0.3724782905719302,0.2628761946764963
2025-04-14,0.36538261664025806,0.3723852994795197,0.2622320838802223
2025-04-15,0.36595759204208034,0.3721641078832735,0.26187830007464624
2025-04-16,0.36802282900195266,0.373138559540175,0.2588386114578723
2025-04-17,0.36782315208690447,0.3721880320346177,0.2599888158784777
2025-04-18,0.3677527299398501,0.37153983594837686,0.26070743411177305
2025-04-19,0.3686503048998238,0.3714439523921929,0.25990574270798333
2025-04-20,0.3684235006105633,0.3716750429307172,0.2599014564587196
2025-04-21,0.3676013652310839,0.3728359267177717,0.25956270805114434
2025-04-22,0.3660455403259838,0.3722793356515082,0.26167512402250787
2025-04-23,0.36576989601918775,0.3747454855439202,0.25948461843689213
2025-04-24,0.36580605830597723,0.3739300933522712,0.26026384834175165
2025-04-25,0.3644472200953926,0.37512787555081584,0.2604249043537915
2025-04-26,0.3641186526294782,0.3764153041371503,0.25946604323337163
2025-04-27,0.36454006443220516,0.37788540830341705,0.2575745272643777
2025-04-28,0.36394567021348795,0.3778961959401122,0.25815813384639985
2025-04-29,0.3630240090185559,0.37794873902146736,0.25902725195997683
2025-04-30,0.36392092180195523,0.37746035177539017,0.25861872642265454
2025-05-01,0.36354433216373966,0.3782015587978564,0.25825410903840407
2025-05-02,0.360603221845516,0.3788117830590753,0.2605849950954088
2025-05-03,0.36341982234181525,0.3754865866787412,0.2610935909794436
2025-05-04,0.365022379764649,0.37308389301744255,0.26189372721790855
2025-05-05,0.36912068583460217,0.36890381760543905,0.2619754965599589
2025-05-06,0.3718570934868159,0.368677300909057,0.25946560560412724
2025-05-07,0.37101861669433317,0.368534112147969,0.260447271157698
2025-05-08,0.3709867426459592,0.3692142750161976,0.25979898233784315
2025-05-09,0.3706684999011981,0.36850671198695195,0.2608247881118499
2025-05-10,0.37051138535971684,0.3681045889609725,0.2613840256793106
2025-05-11,0.36957310215563793,0.36946462821733894,0.26096226962702307
2025-05-12,0.37001377901668553,0.36849374603884955,0.2614924749444648
2025-05-13,0.3700983561228824,0.3672544140065585,0.26264722987055916
2025-05-14,0.37050908193175774,0.3665631563225971,0.26292776174564514
2025-05-15,0.3710342108268098,0.36579913530322666,0.2631666538699635
2025-05-16,0.36953945910998787,0.3652711250837333,0.2651894158062789
2025-05-17,0.3706780965367035,0.36421073260885123,0.2651111708544451
2025-05-18,0.37066274906758173,0.36403740207782276,0.2652998488545956
2025-05-19,0.3710685188642825,0.36538675081222943,0.263544730323488
2025-05-20,0.3716681548952299,0.3658664753173812,0.2624653697873889
2025-05-21,0.3715874734591401,0.36657870570551015,0.2618338208353496
2025-05-22,0.36958000402979074,0.365133906969354,0.2652860890008551
2025-05-23,0.3661798625164067,0.3714619865592309,0.2623581509243623
2025-05-24,0.36552261768332883,0.3689945827313913,0.26548279958528
2025-05-25,0.3651016795687148,0.36729272961941783,0.2676055908118674
