model,mae,rmse,pinball_p10,pinball_p50,pinball_p90,coverage_80_pct,winkler,spike_mae,spike_cover_pct,n_hours,rmae
lgbm_quantile,17.842228565963644,28.596619279689353,4.656118597629954,8.921114282981822,5.581798144794775,51.33928571428571,102.37916742424733,60.44877285122282,44.97175141242938,17696,0.6399340006978125
lear,18.46155969293866,32.83504628324685,4.265234291226739,9.23077984646933,4.776728402244465,72.0614828209765,90.41962693471204,70.76158174699609,49.717514124293785,17696,0.662147091645311
price_naive_yesterday,27.881357368896925,44.062373426316796,7.32622616693038,13.940678684448462,7.080090564251808,53.09109403254973,144.06316731182187,77.15350847457627,37.06214689265537,17696,1.0
price_naive_week,33.94672524864376,52.71950084878727,7.385733655910941,16.97336262432188,7.300688573688968,53.70140144665461,146.86422229599913,92.52913276836158,37.175141242937855,17696,1.2175420586414154
