model,mae,rmse,pinball_p10,pinball_p50,pinball_p90,coverage_80_pct,winkler,spike_mae,spike_cover_pct,n_hours,rmae
lear,18.042568582690773,34.673928129282835,4.173757253113991,9.021284291345387,4.785197121343146,76.57876867360797,89.58954374457139,72.80804760488454,40.158371040723985,17672,0.6469151692473697
price_naive_yesterday,27.890161555002265,44.07854860869803,7.331239875226347,13.945080777501133,7.0843924753847896,53.078315980081484,144.15632350611136,77.22265837104072,36.990950226244344,17672,1.0
