model,mae,rmse,pinball_p10,pinball_p50,pinball_p90,coverage_80_pct,winkler,spike_mae,spike_cover_pct,n_hours,rmae
lgbm_quantile,17.95003149649971,28.960572411319177,4.662529147145953,8.975015748249856,5.643950143410543,51.066591422121896,103.06479290556499,61.763195561706176,44.46952595936794,17720,0.643867112683662
price_naive_yesterday,27.8784723476298,44.04579171232597,7.31956164785553,13.9392361738149,7.080085917042889,53.1038374717833,143.99647564898422,77.16144751693004,37.020316027088036,17720,1.0
