model,mae,rmse,pinball_p10,pinball_p50,pinball_p90,coverage_80_pct,winkler,spike_mae,spike_cover_pct,n_hours,rmae
lgbm_quantile,17.876525802109118,28.76497307904577,4.66745906558796,8.938262901054559,5.414489888599763,52.239488117001834,100.81948954187725,60.3655469835118,44.16475972540046,17504,0.6393693075796995
lgbm_quantile_conformal,17.876525802109118,28.76497307904577,4.2197876172900175,8.938262901054559,4.737853511974808,78.81627056672761,89.57641129264827,60.3655469835118,51.48741418764302,17504,0.6393693075796995
lear,18.25001362021457,32.76671814822014,4.248775220004471,9.125006810107285,4.708860743649291,71.72646252285192,89.57635963653762,69.53844880828092,51.48741418764302,17504,0.6527274203525606
lear_conformal,18.25001362021457,32.76671814822014,4.272032401530037,9.125006810107285,4.524353805516749,79.4561243144424,87.96386207046785,69.53844880828092,55.49199084668193,17504,0.6527274203525606
price_naive_yesterday,27.959624570938214,44.19770241813616,7.349529526601831,13.979812285469107,7.097950341819222,53.140732265446225,144.47479868421053,77.55825800915332,37.07093821510298,17480,1.0
price_naive_week,34.009784610983985,52.86216500166029,7.4176580935354695,17.004892305491992,7.315994515160183,53.68993135011442,147.33652608695655,92.96434210526314,37.18535469107552,17480,1.2163891730625893
