,lgbm,lear,chronos
2024-12-27,0.3584644561996502,0.3431733948887995,0.29836214891155016
2024-12-28,0.3593065564434095,0.34335283179378256,0.2973406117628079
2024-12-29,0.3585904069876796,0.3442178793162012,0.29719171369611935
2024-12-30,0.3583141149973201,0.345346807354691,0.296339077647989
2024-12-31,0.3569771238164731,0.3435211995898286,0.2995016765936982
2025-01-01,0.3577071445441619,0.3426111263262625,0.29968172912957564
2025-01-02,0.35795010474149386,0.34770225789859865,0.2943476373599076
2025-01-03,0.35845132105794186,0.34641048063883,0.29513819830322824
2025-01-04,0.35859434333436063,0.34654234361118014,0.2948633130544591
2025-01-05,0.3579162146896235,0.3467915294812546,0.29529225582912205
2025-01-06,0.3596166800696547,0.3508218887474811,0.28956143118286404
2025-01-07,0.35893268595263933,0.3502122380524363,0.29085507599492444
2025-01-08,0.35777495585107044,0.34908635473266614,0.2931386894162634
2025-01-09,0.3534956235799532,0.34904157712062156,0.2974627992994253
2025-01-10,0.35278735250371607,0.34946605072911846,0.2977465967671655
2025-01-11,0.3521858286863106,0.34688128416775244,0.300932887145937
2025-01-12,0.352817340933585,0.3439415137665211,0.30324114529989377
2025-01-13,0.3523763387870473,0.34131832540402024,0.3063053358089323
2025-01-14,0.34901558920101533,0.34016083881187453,0.3108235719871103
2025-01-15,0.346989768235604,0.33843621098019566,0.31457402078420027
2025-01-16,0.34440243845056856,0.3407283518914708,0.31486920965796056
2025-01-17,0.34474934229193477,0.34246875389049153,0.31278190381757365
2025-01-18,0.3449801148455907,0.34166188409507076,0.3133580010593386
2025-01-19,0.34471061165489775,0.34022054406151486,0.3150688442835874
2025-01-20,0.3459681625875136,0.3400320866686167,0.3139997507438697
2025-01-21,0.3470871212341859,0.33983473846534795,0.31307814030046627
2025-01-22,0.3473742456719871,0.33903901881546866,0.3135867355125443
2025-01-23,0.34459808378776374,0.3388049165256774,0.3165969996865589
2025-01-24,0.3429433222929229,0.3390549181412567,0.3180017595658203
2025-01-25,0.3422980737825837,0.3400704679437722,0.3176314582736441
2025-01-26,0.34322558906093753,0.34086351950050137,0.3159108914385611
2025-01-27,0.3426154467635533,0.3429261024318677,0.31445845080457896
2025-01-28,0.3405290924384405,0.3425674924812504,0.31690341508030917
2025-01-29,0.3404590348504513,0.3427246305436665,0.3168163346058822
2025-01-30,0.34019072995865934,0.34375001985969833,0.31605925018164227
2025-01-31,0.34000122622682577,0.34252931204403003,0.31746946172914414
2025-02-01,0.3421602180656495,0.33899510556424156,0.318844676370109
2025-02-02,0.3423502853593086,0.3377962352312558,0.31985347940943554
2025-02-03,0.3434284096467578,0.3375147569975436,0.31905683335569857
2025-02-04,0.3416322263715276,0.33986190013990475,0.3185058734885677
2025-02-05,0.3412723210218978,0.33933446230037206,0.31939321667773013
2025-02-06,0.340344257331702,0.3384359719540697,0.3212197707142283
2025-02-07,0.33956964514299026,0.33771196748586196,0.32271838737114783
2025-02-08,0.3390655509031741,0.33580822896022017,0.3251262201366057
2025-02-09,0.33825067524764524,0.3350441628935599,0.3267051618587948
2025-02-10,0.3376995657403005,0.3343592945253765,0.327941139734323
2025-02-11,0.3374465179801511,0.3358850885903429,0.32666839342950615
2025-02-12,0.3398565654160015,0.3343566919444427,0.3257867426395558
2025-02-13,0.3391851429987962,0.3321061748857208,0.32870868211548304
2025-02-14,0.33958718541154537,0.33375080199357704,0.32666201259487765
2025-02-15,0.337315420358739,0.3315833828200545,0.3311011968212064
2025-02-16,0.3382298696052346,0.3313528332584323,0.330417297136333
2025-02-17,0.33812557374092694,0.33016609296121363,0.33170833329785954
2025-02-18,0.33800052016173227,0.3286307715419006,0.3333687082963671
2025-02-19,0.33822231266387925,0.3291069399167125,0.3326707474194083
2025-02-20,0.3369294576818811,0.32851866626967496,0.33455187604844383
2025-02-21,0.3406276413466305,0.3296644606542451,0.3297078979991244
2025-02-22,0.3411155296562822,0.3284288760541318,0.330455594289586
2025-02-23,0.3410082302038775,0.32738293180831674,0.3316088379878057
2025-02-24,0.3426135633182361,0.32663765982567666,0.3307487768560873
2025-02-25,0.34261446151701763,0.326970571590713,0.3304149668922693
2025-02-26,0.3423485901035778,0.32740836911657784,0.33024304077984423
2025-02-27,0.3412394625886158,0.3285050023441392,0.3302555350672449
2025-02-28,0.34050130233968134,0.3277766302508729,0.3317220674094458
2025-03-01,0.3392057093053897,0.32813537209323723,0.33265891860137314
2025-03-02,0.33834558659062114,0.3282980769542997,0.3333563364550792
2025-03-03,0.3388075914158101,0.3242652251873886,0.3369271833968012
2025-03-04,0.33786579564806346,0.3256591326086812,0.33647507174325547
2025-03-05,0.3383298023584994,0.3253010609688668,0.33636913667263374
2025-03-06,0.33720053776536474,0.32832104381939076,0.33447841841524456
2025-03-07,0.3349720945076681,0.3273033223071763,0.3377245831851557
2025-03-08,0.3364304056154756,0.3274523621239097,0.33611723226061463
2025-03-09,0.3361330927593846,0.32653326966139773,0.3373336375792177
2025-03-10,0.340788065040384,0.3260619948519353,0.3331499401076807
2025-03-11,0.3424641619444987,0.3265042349753041,0.33103160308019725
2025-03-12,0.3445224344171371,0.328243471822292,0.3272340937605709
2025-03-13,0.3446595938519551,0.3277774748085012,0.3275629313395438
2025-03-14,0.346024016971313,0.330280025785614,0.32369595724307304
2025-03-15,0.3481472277955492,0.3294100566578059,0.32244271554664483
2025-03-16,0.34958527178741916,0.3310720812190445,0.3193426469935362
2025-03-17,0.35359326836466387,0.32814906336562766,0.31825766826970836
2025-03-18,0.3521928694678807,0.3269495275948654,0.32085760293725385
2025-03-19,0.35499729555189535,0.32784661943949783,0.31715608500860687
2025-03-20,0.355361176466208,0.32843092027923204,0.31620790325456005
2025-03-21,0.3552652904563427,0.3284640374562748,0.3162706720873826
2025-03-22,0.3559033869869732,0.3290506808339903,0.3150459321790364
2025-03-23,0.35764534012745913,0.33084882123328996,0.3115058386392508
2025-03-24,0.36082591868427155,0.32950943474498545,0.30966464657074305
2025-03-25,0.3602205346290182,0.33049238506181516,0.30928708030916663
2025-03-26,0.36096809834007815,0.3307914727648816,0.3082404288950403
2025-03-27,0.3608380077814472,0.3319453821782951,0.3072166100402576
2025-03-28,0.3600013155569732,0.3322882959773818,0.307710388465645
2025-03-29,0.3601965726797604,0.33283973577994813,0.3069636915402914
2025-03-30,0.36022136970026625,0.332359566688835,0.30741906361089893
2025-03-31,0.3599297681015797,0.3313209517413329,0.30874928015708747
2025-04-01,0.36176606621213275,0.3340887430546561,0.304145190733211
2025-04-02,0.3623544756540581,0.3377134505152986,0.29993207383064313
2025-04-03,0.3640196458070581,0.3412359622070458,0.29474439198589614
2025-04-04,0.3656487664332759,0.34252546312159055,0.2918257704451334
2025-04-05,0.3665427749829612,0.3435255823105366,0.28993164270650235
2025-04-06,0.36682013869373936,0.3453830038856181,0.2877968574206424
2025-04-07,0.3656371451216334,0.34706541982181166,0.2872974350565549
2025-04-08,0.3673449281510005,0.3488089618880175,0.2838461099609819
2025-04-09,0.3679885386108155,0.3491209253423911,0.28289053604679343
2025-04-10,0.36924435946460277,0.3500801697135765,0.28067547082182076
2025-04-11,0.3688474267334402,0.35130058437649087,0.27985198889006885
2025-04-12,0.3699406999743472,0.3524857585733319,0.2775735414523208
2025-04-13,0.3687607896104392,0.3538371575155071,0.27740205287405373
2025-04-14,0.3683656474752227,0.3554314597324557,0.27620289279232146
2025-04-15,0.3689130613396619,0.3558067789644391,0.275280159695899
2025-04-16,0.3716218271574985,0.35702419754455356,0.271353975297948
2025-04-17,0.3710874165410345,0.35679840864646856,0.2721141748124971
2025-04-18,0.36985785916109953,0.35790698884285893,0.2722351519960415
2025-04-19,0.3699842501062737,0.35963185372560996,0.27038389616811637
2025-04-20,0.3706695131538597,0.359124880679937,0.27020560616620337
2025-04-21,0.3707662659921899,0.36046528470649036,0.26876844930131966
2025-04-22,0.3703687560249359,0.3579949514994068,0.27163629247565735
2025-04-23,0.36941336055279517,0.36137738741578024,0.26920925203142476
2025-04-24,0.3681772075293234,0.36160296990119234,0.27021982256948424
2025-04-25,0.3672555912682334,0.3624140110301966,0.27033039770157014
2025-04-26,0.36723609443244065,0.36315953850832355,0.26960436705923574
2025-04-27,0.3686282150920605,0.36445416814922016,0.26691761675871933
2025-04-28,0.36826517492482264,0.3652845582448519,0.2664502668303256
2025-04-29,0.36701594817515937,0.3665756834913513,0.2664083683334892
2025-04-30,0.36817759117427634,0.36633321092175813,0.2654891979039656
2025-05-01,0.3679783898952253,0.3670521816934515,0.26496942841132326
2025-05-02,0.36413116462773387,0.36935655424087654,0.26651228113138953
2025-05-03,0.36507594876987565,0.36871476592073965,0.26620928530938476
2025-05-04,0.36522763362292004,0.3681152403071179,0.266657126069962
2025-05-05,0.3674209466772448,0.36665761957186127,0.26592143375089394
2025-05-06,0.3697193594855642,0.3673557366753512,0.2629249038390844
2025-05-07,0.36846310150888034,0.3678357125887839,0.26370118590233593
2025-05-08,0.36808911231671926,0.368584727110784,0.2633261605724967
2025-05-09,0.3666501845162971,0.36928154567848437,0.2640682698052186
2025-05-10,0.3663722381573423,0.3688467333006797,0.26478102854197794
2025-05-11,0.3653832153696095,0.3703123423600491,0.26430444227034133
2025-05-12,0.36565913671742617,0.37060359286084654,0.26373727042172723
2025-05-13,0.365281387429325,0.37017575700097477,0.26454285556970036
2025-05-14,0.36569703448885305,0.36996283989697354,0.26434012561417336
2025-05-15,0.36537237924710436,0.3699063299539821,0.26472129079891354
2025-05-16,0.36324081268735486,0.37014470907872743,0.2666144782339177
2025-05-17,0.3617026288460642,0.3717157790723926,0.2665815920815433
2025-05-18,0.3596668584485593,0.3728316324856028,0.26750150906583786
2025-05-19,0.3585230422019002,0.3756898677447358,0.26578709005336404
2025-05-20,0.3584539605399679,0.3770849247929232,0.264461114667109
2025-05-21,0.3576220349226996,0.37871291977026267,0.2636650453070378
2025-05-22,0.35576002212900953,0.3776159769475577,0.26662400092343275
2025-05-23,0.35478579378281827,0.3798739491149739,0.2653402571022078
2025-05-24,0.35445655745391563,0.3777254441243191,0.2678179984217654
2025-05-25,0.3541118177567962,0.37621386027315057,0.26967432197005314
2025-05-26,0.3551523559300537,0.37571334572252457,0.26913429834742186
2025-05-27,0.3562100532132986,0.37624911985549003,0.26754082693121134
2025-05-28,0.3558042116781125,0.3756936261843767,0.2685021621375108
2025-05-29,0.3606969927832166,0.36833472907956083,0.27096827813722263
2025-05-30,0.3663431641143297,0.3617034923827363,0.27195334350293393
2025-05-31,0.3707849878594168,0.3517212937497236,0.2774937183908596
2025-06-01,0.37499782918732777,0.34419678222830646,0.2808053885843657
2025-06-02,0.3785693251806605,0.33321110202267906,0.28821957279666033
2025-06-03,0.37850425181087133,0.3284243303106306,0.293071417878498
