model,mae,rmse,pinball_p10,pinball_p50,pinball_p90,coverage_80_pct,winkler,spike_mae,spike_cover_pct,n_hours,rmae
ens_crps,16.89245676467026,27.625585736279263,3.9426386758715584,8.44622838233513,4.4031593319052575,85.4262144821265,83.45798007776817,63.13349156276114,55.899198167239405,17456,0.6047199056225587
ens_crps_cqr,16.89245676467026,27.625585736279263,3.8194345399937095,8.44622838233513,4.441501347298643,80.02978918423464,82.60935887292352,63.13349156276114,53.379152348224515,17456,0.6047199056225587
ens_equal,16.952346630153727,27.689748946937623,3.962606513918595,8.476173315076863,4.423519832066165,85.67254812098992,83.8612634598476,63.233873081287626,55.899198167239405,17456,0.6068638562809766
lgbm,17.869495892329002,28.68814140343298,4.254044562732012,8.934747946164501,4.800942022612977,78.60334555453711,90.5498658534499,60.896576490977246,51.890034364261176,17456,0.6396961685367278
lear,18.48150561510696,32.94855240602484,4.362173628381647,9.24075280755348,4.544890923239641,79.51993583868011,89.07064551621288,71.35037794461024,52.46277205040092,17456,0.6616050280326663
tft,19.527985843978378,31.653738690762964,4.411629308166883,9.763992921989189,5.33462620606916,79.3595325389551,97.46255515242912,71.80160547280504,41.00801832760595,17456,0.69906715885561
chronos,21.99442684697187,34.913906488012,5.397336307399221,10.997213423485935,5.53669720169787,79.96677360219981,109.34033511567361,67.46819692675054,51.77548682703323,17456,0.7873613597129562
price_naive_yesterday,27.934348791246563,44.188628701052785,7.325604592976628,13.967174395623282,7.116922371963794,53.00183318056828,144.42526964940424,77.78483676975945,36.769759450171826,17456,1.0
